idValida,estado,oficina,area,fechaSolicitud,tipoGasto,concepto,montoGasto,fechaCarga,usuarioCargo,validacion,obseValidacion,fechaValidacion,usuarioValidacion,comprobacion,fechaComprobacion,usuarioComprobo,statusValida,Freq,idValidaD,fechaDeposito,montoDeposito,fechaCargaD,usuarioCargoD
180447,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180447,26/03/2019,3828,02/04/2019,Gadmin14
180448,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180448,26/03/2019,3828,02/04/2019,Gadmin14
180449,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180449,26/03/2019,3828,02/04/2019,Gadmin14
180450,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180450,26/03/2019,3828,02/04/2019,Gadmin14
180451,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180451,26/03/2019,3828,02/04/2019,Gadmin14
180452,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180452,26/03/2019,3828,02/04/2019,Gadmin14
180453,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180453,26/03/2019,3828,02/04/2019,Gadmin14
180454,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180454,26/03/2019,3828,02/04/2019,Gadmin14
180455,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180455,26/03/2019,3828,02/04/2019,Gadmin14
180456,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180456,26/03/2019,3828,02/04/2019,Gadmin14
180457,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,3828,21/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180457,26/03/2019,3828,02/04/2019,Gadmin14
180458,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,SANEAMIENTO_DERECHOS DE REGISTRO PUBLICO (INSCRIPCIÓN),3683,21/03/2019,GtosVm2,ACEPTADO,PAGADO,05/04/2019,Gadmin14,SI,08/04/2019,GF20160401,COMPROBADO,1,180458,01/04/2019,3683,05/04/2019,Gadmin14
180459,CHIAPAS,Tuxtla,Juridico Proyecto Actual,19/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,600,21/03/2019,GtoChs2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180459,22/03/2019,600,22/03/2019,Gadmin14
180460,CHIAPAS,Tuxtla,Juridico Proyecto Actual,19/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,700,21/03/2019,GtoChs2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180460,22/03/2019,700,22/03/2019,Gadmin14
180461,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,150,21/03/2019,GtoTlo2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180461,22/03/2019,150,22/03/2019,Gadmin14
180462,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,150,21/03/2019,GtoTlo2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180462,22/03/2019,150,22/03/2019,Gadmin14
180470,SONORA,Hermosillo,Juridico Proyecto Actual,20/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,333,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,27/03/2019,Gadmin14,NO,,,,3,180470,27/03/2019,333.33,27/03/2019,Gadmin14
180471,SONORA,Hermosillo,Juridico Proyecto Actual,20/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,333,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,27/03/2019,Gadmin14,NO,,,,3,180471,27/03/2019,333.33,27/03/2019,Gadmin14
180472,SONORA,Hermosillo,Juridico Proyecto Actual,20/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,333,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,27/03/2019,Gadmin14,NO,,,,3,180472,27/03/2019,333.34,27/03/2019,Gadmin14
180473,SONORA,Hermosillo,Juridico Proyecto Actual,20/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,200,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,27/03/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180473,27/03/2019,200,27/03/2019,Gadmin14
180474,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,100,21/03/2019,GtoTlo2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180474,22/03/2019,100,22/03/2019,Gadmin14
180475,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,100,21/03/2019,GtoTlo2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180475,22/03/2019,100,22/03/2019,Gadmin14
180476,OAXACA,Oaxaca,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,COPIA DE ESCRITURA,274,21/03/2019,GtoOax2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,26/03/2019,CONSULTAFIN,COMPROBADO,1,180476,22/03/2019,274,22/03/2019,Gadmin14
180477,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),300,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,25/03/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180477,25/03/2019,300,25/03/2019,Gadmin14
180478,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),300,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,25/03/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180478,25/03/2019,300,25/03/2019,Gadmin14
180479,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),300,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,25/03/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180479,25/03/2019,300,25/03/2019,Gadmin14
180480,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,2050,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,27/03/2019,GF20160401,COMPROBADO,1,180480,22/03/2019,2050,22/03/2019,Gadmin14
180481,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,2050,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,27/03/2019,GF20160401,COMPROBADO,1,180481,22/03/2019,2050,22/03/2019,Gadmin14
180482,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,2050,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,27/03/2019,GF20160401,COMPROBADO,1,180482,22/03/2019,2050,22/03/2019,Gadmin14
180483,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,AVALUO EN REBELDIA,3000,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,25/03/2019,Gadmin14,SI,01/04/2019,GF20160401,COMPROBADO,1,180483,25/03/2019,3000,25/03/2019,Gadmin14
180484,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,AVALUO EN REBELDIA,4900,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,25/03/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180484,25/03/2019,4900,25/03/2019,Gadmin14
180485,SONORA,HERMOSILLO,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,300,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180485,22/03/2019,300,22/03/2019,Gadmin14
180486,SONORA,Hermosillo,Juridico Proyecto Actual,19/03/2019,REEMBOLSABLE,CLG PARA REMATE,705,21/03/2019,GtosSon2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,28/03/2019,GF20160401,COMPROBADO,1,180486,22/03/2019,705,22/03/2019,Gadmin14
180487,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,21/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,500,21/03/2019,GtoTlo2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,01/04/2019,OPER071604,COMPROBADO,1,180487,22/03/2019,500,22/03/2019,Gadmin14
180488,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,CLG PARA REMATE,169,21/03/2019,GtoTlo2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,28/03/2019,OPER071604,COMPROBADO,1,180488,22/03/2019,169,22/03/2019,Gadmin14
180490,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,NO COMPROBABLE FISCALMENTE,COPIAS SIMPLES EXPEDIENTE,350,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,25/03/2019,OPER071604,COMPROBADO,1,180490,22/03/2019,350,22/03/2019,Gadmin14
180491,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,400,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180491,22/03/2019,400,22/03/2019,Gadmin14
180492,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),ESCRITURA PARA DEMANDAR,232,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,26/03/2019,OPER071604,COMPROBADO,1,180492,22/03/2019,232,22/03/2019,Gadmin14
180493,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),ESCRITURA PARA DEMANDAR,232,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,26/03/2019,OPER071604,COMPROBADO,1,180493,22/03/2019,232,22/03/2019,Gadmin14
180494,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,COMPROBABLE FISCALMENTE,GASOLINA,200,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,NO,,,,3,180494,22/03/2019,200,22/03/2019,Gadmin14
180495,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,AVALUO ACTORA,5088,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,07/05/2019,OPER071604,COMPROBADO,1,180495,22/03/2019,5087.76,22/03/2019,Gadmin14
180496,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,AVALUO ACTORA,6598,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,29/10/2019,GF20160401,COMPROBADO,1,180496,22/03/2019,6597.5,22/03/2019,Gadmin14
180497,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,AVALUO ACTORA,5270,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,21/10/2019,GF20160401,COMPROBADO,1,180497,22/03/2019,5270.33,22/03/2019,Gadmin14
180498,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,AVALUO ACTORA,4000,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,03/06/2019,OPER071604,COMPROBADO,1,180498,22/03/2019,4000,22/03/2019,Gadmin14
180499,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,AVALUO ACTORA,3826,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,,25/03/2019,OPER071604,FALTA COMPROBANTE,,180499,22/03/2019,3826,22/03/2019,Gadmin14
180500,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,AVALUO ACTORA,4407,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,26/06/2019,OPER071604,COMPROBADO,1,180500,22/03/2019,4407.4,22/03/2019,Gadmin14
180502,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,NO COMPROBABLE FISCALMENTE,Pago mensualidades infonavit,4165,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,25/03/2019,Gadmin14,SI,26/03/2019,OPER071604,COMPROBADO,1,180502,25/03/2019,4165,25/03/2019,Gadmin14
180503,SINALOA,Culican,Juridico Proyecto Actual,21/03/2019,REEMBOLSABLE,CLG PARA REMATE,372,21/03/2019,GtoSin2015,ACEPTADO,PAGADO,22/03/2019,Gadmin14,SI,26/03/2019,OPER071604,COMPROBADO,1,180503,22/03/2019,372,22/03/2019,Gadmin14
180504,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),AVALUO ACTORA,2860,22/03/2019,GtoTlo2015,ACEPTADO,PAGADO,25/03/2019,Gadmin14,SI,27/03/2019,OPER071604,COMPROBADO,1,180504,25/03/2019,2860,25/03/2019,Gadmin14
180505,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,COPIAS SIMPLES EXPEDIENTE,72,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180505,25/03/2019,71.5,02/04/2019,Gadmin14
180506,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 006  para extraccion de archivo judicial,80,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180506,25/03/2019,79.5,02/04/2019,Gadmin14
180507,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 006  para extraccion de archivo judicial,80,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180507,25/03/2019,79.5,02/04/2019,Gadmin14
180508,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 006  para extraccion de archivo judicial,20,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180508,25/03/2019,20,02/04/2019,Gadmin14
180509,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180509,25/03/2019,40,02/04/2019,Gadmin14
180510,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180510,25/03/2019,40,02/04/2019,Gadmin14
180511,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180511,25/03/2019,40,02/04/2019,Gadmin14
180512,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180512,25/03/2019,40,02/04/2019,Gadmin14
180513,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180513,25/03/2019,40,02/04/2019,Gadmin14
180514,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180514,25/03/2019,40,02/04/2019,Gadmin14
180515,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180515,25/03/2019,40,02/04/2019,Gadmin14
180516,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180516,25/03/2019,40,02/04/2019,Gadmin14
180517,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_  005  para exhortos,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180517,25/03/2019,40,02/04/2019,Gadmin14
180518,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,10,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180518,25/03/2019,10,02/04/2019,Gadmin14
180519,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,10,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,03/04/2019,GF20160401,COMPROBADO,1,180519,25/03/2019,10,02/04/2019,Gadmin14
180520,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,10,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180520,25/03/2019,10,02/04/2019,Gadmin14
180521,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 006  para extraccion de archivo judicial,80,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180521,25/03/2019,79.5,02/04/2019,Gadmin14
180522,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 006  para extraccion de archivo judicial,80,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180522,25/03/2019,79.5,02/04/2019,Gadmin14
180523,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 006  para extraccion de archivo judicial,80,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180523,25/03/2019,79.5,02/04/2019,Gadmin14
180524,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,COPIAS SIMPLES EXPEDIENTE,40,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180524,25/03/2019,40,02/04/2019,Gadmin14
180525,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,NO COMPROBABLE FISCALMENTE,COPIAS SIMPLES EXPEDIENTE,62,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180525,25/03/2019,62,02/04/2019,Gadmin14
180526,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180526,25/03/2019,232,02/04/2019,Gadmin14
180527,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180527,25/03/2019,232,02/04/2019,Gadmin14
180528,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180528,25/03/2019,232,02/04/2019,Gadmin14
180529,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180529,25/03/2019,232,02/04/2019,Gadmin14
180530,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180530,25/03/2019,232,02/04/2019,Gadmin14
180531,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180531,25/03/2019,232,02/04/2019,Gadmin14
180532,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180532,25/03/2019,232,02/04/2019,Gadmin14
180533,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180533,25/03/2019,232,02/04/2019,Gadmin14
180534,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180534,25/03/2019,232,02/04/2019,Gadmin14
180535,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180535,25/03/2019,232,02/04/2019,Gadmin14
180536,VALLE MEXICO,Distrito Federal,Juridico Proyecto Actual,22/03/2019,REEMBOLSABLE (COMPROBABLE FISCALMENTE),COPIA DE ESCRITURA,232,22/03/2019,GtVJ20150901,ACEPTADO,PAGADO,02/04/2019,Gadmin14,SI,02/04/2019,GF20160401,COMPROBADO,1,180536,25/03/2019,232,02/04/2019,Gadmin14
